timestamp,x,y,reference_x,reference_y,error,linear,angular,index,distance,state,actual_speed,actual_angular,progress
19.727,2.1681293062380806,1.624193970771368,2.1682116297546923,1.6244822620109625,0.00029981494328042423,0.2,0.057462430090367195,0,0.03366838776792826,tracking,0.14218969284749597,0.05895828121256425,0.02743725593501138
19.787,2.1769091140865253,1.6219211309963302,2.176929577637149,1.6219927929298663,7.452643572766959e-05,0.2,0.05670023947421026,0,0.042737611907765385,tracking,0.16018926868818642,0.0581394357187904,0.03578447704684098
19.826999999999998,2.1833479871082027,1.6202749423811473,2.183317631954686,1.6201686407410385,0.00011055077582198052,0.2,0.05628240781686295,0,0.04938358984528834,tracking,0.1721922439588622,0.05760878215871099,0.0419486298650844
19.887,2.193886230698333,1.617614904777018,2.1937636694945617,1.6171857039506248,0.0004463570297940193,0.2,0.055880263441607354,0,0.06025236981455363,tracking,0.19020963565136917,0.05686649600499673,0.05209342385005998
19.947,2.205375386700308,1.6147599157047037,2.205140398121074,1.613937002015079,0.0008558075560207074,0.2,0.05576786753118684,0,0.07209093679881115,tracking,0.20021929747003284,0.05647983667331145,0.059455621414695355
19.987,2.213152395236033,1.6128544433816308,2.2128341574934534,1.6117399969018145,0.0011589936225782163,0.2,0.05570844760837467,0,0.08009797661004822,tracking,0.20027174537760445,0.05569135312270492,0.07928840331177987
20.047,2.2248273154835214,1.6100312475850376,2.2243742504188133,1.6084446451839554,0.0016500227671092326,0.2,0.05560903353178466,0,0.09210939606368154,tracking,0.20030635669954375,0.055127567677780036,0.09128978188552474
20.107,2.236511814341797,1.6072479835034368,2.2359126567154246,1.605149775094362,0.002182078914510712,0.2,0.05555833120297504,0,0.1041208103233334,tracking,0.2003137186363341,0.05486205801698879,0.09928974671785072
20.147,2.2443065263979327,1.6054141287585242,2.2436038758604906,1.6029534953602165,0.0025589909141368688,0.2,0.05546177588735193,0,0.11212834173217026,tracking,0.20031925358966837,0.05475779478448036,0.11128806233695239
20.207,2.256005930298601,1.6026953263362822,2.255139043800216,1.5996595500053716,0.003157123711924917,0.2,0.05538271135519751,0,0.12413950063721177,tracking,0.20031751662308608,0.05466144729977178,0.11928580561167326
20.267,2.2677138725848605,1.6000143866253287,2.266672109586977,1.5963662049345477,0.0037940084070424,0.2,0.05523972185709218,0,0.13615046855458435,tracking,0.20030599666119625,0.05458249387757018,0.13128061543169448
20.307,2.2755236993882875,1.598247870291806,2.2743595247283728,1.594171011459422,0.004239820819088192,0.2,0.05512740369925419,0,0.14415758880197227,tracking,0.20029714545256416,0.05469294501517367,0.13927587909611824
20.367,2.28724467003481,1.5956290018338244,2.2863824504881265,1.5912792754503668,0.00443435927250262,0.2,0.05498231798056563,1,0.15616756902247458,tracking,0.20025697051343663,0.05485642506394818,0.15164728779442874
20.427,2.2989725584920615,1.5930469497041067,2.2981594145869826,1.588944800186534,0.004181965288580007,0.2,0.0547470982412709,1,0.16817633085982941,tracking,0.20023132296558888,0.05499176359938167,0.163653399899235
20.467,2.3067956557085694,1.591345979044182,2.3060111681874367,1.5873883952926997,0.004034586697644413,0.2,0.05457122150085042,1,0.1761822131500494,tracking,0.20021823155865862,0.05506127142060544,0.17165772730594905
20.527,2.3185370680488364,1.588825167295392,2.3177894645177433,1.5850536559488084,0.0038448938707213954,0.2,0.054277743153235046,1,0.18819117878481634,tracking,0.2002010086359183,0.05508030184062913,0.18366493500074
20.587,2.3302865779235167,1.586341269951273,2.3295685115688913,1.5827187677941352,0.0036929854004737086,0.2,0.0540650119247186,1,0.20020037227611,tracking,0.20018568266008135,0.05516467551003905,0.1916701624848434
20.627,2.338124043188065,1.5847059839014657,2.337421562004384,1.581162105836656,0.003612831514430886,0.2,0.05382067799759161,1,0.20820662122538075,tracking,0.20017487181710425,0.055112692624307576,0.20367861404071513
